AH00558: apache2: Could not reliably determine the server's fully qualified domain name, using 172.26.0.4. Set the 'ServerName' directive globally to suppress this message
[Sun Jan 21 22:07:20.407247 2024] [php7:notice] [pid 70] [client 172.26.0.1:38052] PHP   5. Blocksy\\DemoInstall->blocksy_demo_install_content() /var/www/html/wp-includes/class-wp-hook.php:308, referer: http://localhost:8082/wp-admin/admin.php?page=ct-dashboard
[Sun Jan 21 22:07:20.407251 2024] [php7:notice] [pid 70] [client 172.26.0.1:38052] PHP   6. Blocksy\\DemoInstallContentInstaller->import() /var/www/html/wp-content/plugins/blocksy-companion/framework/features/demo-install.php:77, referer: http://localhost:8082/wp-admin/admin.php?page=ct-dashboard
[Sun Jan 21 22:07:20.407256 2024] [php7:notice] [pid 70] [client 172.26.0.1:38052] PHP   7. Blocksy\\DemoInstallContentInstaller->clean_plugins_cache() /var/www/html/wp-content/plugins/blocksy-companion/framework/features/demo-install/content-installer.php:292, referer: http://localhost:8082/wp-admin/admin.php?page=ct-dashboard
[Sun Jan 21 22:07:20.407261 2024] [php7:notice] [pid 70] [client 172.26.0.1:38052] PHP   8. Elementor\\Core\\Files\\Manager->clear_cache() /var/www/html/wp-content/plugins/blocksy-companion/framework/features/demo-install/content-installer.php:336, referer: http://localhost:8082/wp-admin/admin.php?page=ct-dashboard
[Sun Jan 21 22:07:20.407265 2024] [php7:notice] [pid 70] [client 172.26.0.1:38052] PHP   9. unlink() /var/www/html/wp-content/plugins/elementor/core/files/manager.php:111, referer: http://localhost:8082/wp-admin/admin.php?page=ct-dashboard
[Sun Jan 21 22:07:36.889010 2024] [php7:notice] [pid 61] [client 172.26.0.1:58804] PHP Warning:  file_put_contents(/var/www/html/wp-content/uploads/elementor/css/post-14.css): failed to open stream: Permission denied in /var/www/html/wp-content/plugins/elementor/core/files/base.php on line 194, referer: http://localhost:8082/wp-admin/admin.php?page=ct-dashboard
[Sun Jan 21 22:07:36.889088 2024] [php7:notice] [pid 61] [client 172.26.0.1:58804] PHP Stack trace:, referer: http://localhost:8082/wp-admin/admin.php?page=ct-dashboard
[Sun Jan 21 22:07:36.889104 2024] [php7:notice] [pid 61] [client 172.26.0.1:58804] PHP   1. {main}() /var/www/html/index.php:0, referer: http://localhost:8082/wp-admin/admin.php?page=ct-dashboard
[Sun Jan 21 22:07:36.889111 2024] [php7:notice] [pid 61] [client 172.26.0.1:58804] PHP   2. require() /var/www/html/index.php:17, referer: http://localhost:8082/wp-admin/admin.php?page=ct-dashboard
[Sun Jan 21 22:07:36.889116 2024] [php7:notice] [pid 61] [client 172.26.0.1:58804] PHP   3. require_once() /var/www/html/wp-blog-header.php:19, referer: http://localhost:8082/wp-admin/admin.php?page=ct-dashboard
[Sun Jan 21 22:07:36.889120 2024] [php7:notice] [pid 61] [client 172.26.0.1:58804] PHP   4. include() /var/www/html/wp-includes/template-loader.php:106, referer: http://localhost:8082/wp-admin/admin.php?page=ct-dashboard
[Sun Jan 21 22:07:36.889126 2024] [php7:notice] [pid 61] [client 172.26.0.1:58804] PHP   5. get_template_part() /var/www/html/wp-content/themes/blocksy/page.php:15, referer: http://localhost:8082/wp-admin/admin.php?page=ct-dashboard
[Sun Jan 21 22:07:36.889130 2024] [php7:notice] [pid 61] [client 172.26.0.1:58804] PHP   6. locate_template() /var/www/html/wp-includes/general-template.php:204, referer: http://localhost:8082/wp-admin/admin.php?page=ct-dashboard
[Sun Jan 21 22:07:36.889134 2024] [php7:notice] [pid 61] [client 172.26.0.1:58804] PHP   7. load_template() /var/www/html/wp-includes/template.php:718, referer: http://localhost:8082/wp-admin/admin.php?page=ct-dashboard
[Sun Jan 21 22:07:36.889139 2024] [php7:notice] [pid 61] [client 172.26.0.1:58804] PHP   8. require() /var/www/html/wp-includes/template.php:785, referer: http://localhost:8082/wp-admin/admin.php?page=ct-dashboard
[Sun Jan 21 22:07:36.889143 2024] [php7:notice] [pid 61] [client 172.26.0.1:58804] PHP   9. get_header() /var/www/html/wp-content/themes/blocksy/single.php:10, referer: http://localhost:8082/wp-admin/admin.php?page=ct-dashboard
[Sun Jan 21 22:07:36.889147 2024] [php7:notice] [pid 61] [client 172.26.0.1:58804] PHP  10. locate_template() /var/www/html/wp-includes/general-template.php:48, referer: http://localhost:8082/wp-admin/admin.php?page=ct-dashboard
[Sun Jan 21 22:07:36.889152 2024] [php7:notice] [pid 61] [client 172.26.0.1:58804] PHP  11. load_template() /var/www/html/wp-includes/template.php:718, referer: http://localhost:8082/wp-admin/admin.php?page=ct-dashboard
[Sun Jan 21 22:07:36.889156 2024] [php7:notice] [pid 61] [client 172.26.0.1:58804] PHP  12. require_once() /var/www/html/wp-includes/template.php:783, referer: http://localhost:8082/wp-admin/admin.php?page=ct-dashboard
[Sun Jan 21 22:07:36.889160 2024] [php7:notice] [pid 61] [client 172.26.0.1:58804] PHP  13. wp_head() /var/www/html/wp-content/themes/blocksy/header.php:21, referer: http://localhost:8082/wp-admin/admin.php?page=ct-dashboard
[Sun Jan 21 22:07:36.889165 2024] [php7:notice] [pid 61] [client 172.26.0.1:58804] PHP  14. do_action() /var/www/html/wp-includes/general-template.php:3043, referer: http://localhost:8082/wp-admin/admin.php?page=ct-dashboard
[Sun Jan 21 22:07:36.889169 2024] [php7:notice] [pid 61] [client 172.26.0.1:58804] PHP  15. WP_Hook->do_action() /var/www/html/wp-includes/plugin.php:517, referer: http://localhost:8082/wp-admin/admin.php?page=ct-dashboard
[Sun Jan 21 22:07:36.889174 2024] [php7:notice] [pid 61] [client 172.26.0.1:58804] PHP  16. WP_Hook->apply_filters() /var/www/html/wp-includes/class-wp-hook.php:332, referer: http://localhost:8082/wp-admin/admin.php?page=ct-dashboard
[Sun Jan 21 22:07:36.889178 2024] [php7:notice] [pid 61] [client 172.26.0.1:58804] PHP  17. wp_enqueue_scripts() /var/www/html/wp-includes/class-wp-hook.php:308, referer: http://localhost:8082/wp-admin/admin.php?page=ct-dashboard
[Sun Jan 21 22:07:36.889188 2024] [php7:notice] [pid 61] [client 172.26.0.1:58804] PHP  18. do_action() /var/www/html/wp-includes/script-loader.php:2180, referer: http://localhost:8082/wp-admin/admin.php?page=ct-dashboard
[Sun Jan 21 22:07:36.889192 2024] [php7:notice] [pid 61] [client 172.26.0.1:58804] PHP  19. WP_Hook->do_action() /var/www/html/wp-includes/plugin.php:517, referer: http://localhost:8082/wp-admin/admin.php?page=ct-dashboard
[Sun Jan 21 22:07:36.889197 2024] [php7:notice] [pid 61] [client 172.26.0.1:58804] PHP  20. WP_Hook->apply_filters() /var/www/html/wp-includes/class-wp-hook.php:332, referer: http://localhost:8082/wp-admin/admin.php?page=ct-dashboard
[Sun Jan 21 22:07:36.889202 2024] [php7:notice] [pid 61] [client 172.26.0.1:58804] PHP  21. Elementor\\Frontend->enqueue_styles() /var/www/html/wp-includes/class-wp-hook.php:308, referer: http://localhost:8082/wp-admin/admin.php?page=ct-dashboard
[Sun Jan 21 22:07:36.889207 2024] [php7:notice] [pid 61] [client 172.26.0.1:58804] PHP  22. Elementor\\Core\\Files\\CSS\\Post->enqueue() /var/www/html/wp-content/plugins/elementor/includes/frontend.php:676, referer: http://localhost:8082/wp-admin/admin.php?page=ct-dashboard
[Sun Jan 21 22:07:36.889212 2024] [php7:notice] [pid 61] [client 172.26.0.1:58804] PHP  23. Elementor\\Core\\Files\\CSS\\Post->enqueue() /var/www/html/wp-content/plugins/elementor/core/files/css/post.php:201, referer: http://localhost:8082/wp-admin/admin.php?page=ct-dashboard
[Sun Jan 21 22:07:36.889217 2024] [php7:notice] [pid 61] [client 172.26.0.1:58804] PHP  24. Elementor\\Core\\Files\\CSS\\Post->update() /var/www/html/wp-content/plugins/elementor/core/files/css/base.php:226, referer: http://localhost:8082/wp-admin/admin.php?page=ct-dashboard
[Sun Jan 21 22:07:36.889222 2024] [php7:notice] [pid 61] [client 172.26.0.1:58804] PHP  25. Elementor\\Core\\Files\\CSS\\Post->update_file() /var/www/html/wp-content/plugins/elementor/core/files/css/base.php:130, referer: http://localhost:8082/wp-admin/admin.php?page=ct-dashboard
[Sun Jan 21 22:07:36.889226 2024] [php7:notice] [pid 61] [client 172.26.0.1:58804] PHP  26. Elementor\\Core\\Files\\CSS\\Post->write() /var/www/html/wp-content/plugins/elementor/core/files/base.php:183, referer: http://localhost:8082/wp-admin/admin.php?page=ct-dashboard
[Sun Jan 21 22:07:36.889231 2024] [php7:notice] [pid 61] [client 172.26.0.1:58804] PHP  27. Elementor\\Core\\Files\\CSS\\Post->write() /var/www/html/wp-content/plugins/elementor/core/files/css/base.php:163, referer: http://localhost:8082/wp-admin/admin.php?page=ct-dashboard
[Sun Jan 21 22:07:36.889235 2024] [php7:notice] [pid 61] [client 172.26.0.1:58804] PHP  28. file_put_contents() /var/www/html/wp-content/plugins/elementor/core/files/base.php:194, referer: http://localhost:8082/wp-admin/admin.php?page=ct-dashboard
[Sun Jan 21 22:12:47.838209 2024] [php7:notice] [pid 104] [client 172.26.0.1:52140] PHP Deprecated:  Hook woocommerce_rest_api_option_permissions is deprecated since version 6.3.0 with no alternative available. in /var/www/html/wp-includes/functions.php on line 6031, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin
[Sun Jan 21 22:12:47.838269 2024] [php7:notice] [pid 104] [client 172.26.0.1:52140] PHP Stack trace:, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin
[Sun Jan 21 22:12:47.838284 2024] [php7:notice] [pid 104] [client 172.26.0.1:52140] PHP   1. {main}() /var/www/html/index.php:0, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin
[Sun Jan 21 22:12:47.838294 2024] [php7:notice] [pid 104] [client 172.26.0.1:52140] PHP   2. require() /var/www/html/index.php:17, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin
[Sun Jan 21 22:12:47.838300 2024] [php7:notice] [pid 104] [client 172.26.0.1:52140] PHP   3. wp() /var/www/html/wp-blog-header.php:16, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin
[Sun Jan 21 22:12:47.838307 2024] [php7:notice] [pid 104] [client 172.26.0.1:52140] PHP   4. WP->main() /var/www/html/wp-includes/functions.php:1336, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin
[Sun Jan 21 22:12:47.838368 2024] [php7:notice] [pid 104] [client 172.26.0.1:52140] PHP   5. WP->parse_request() /var/www/html/wp-includes/class-wp.php:813, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin
[Sun Jan 21 22:12:47.838377 2024] [php7:notice] [pid 104] [client 172.26.0.1:52140] PHP   6. do_action_ref_array() /var/www/html/wp-includes/class-wp.php:418, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin
[Sun Jan 21 22:12:47.838384 2024] [php7:notice] [pid 104] [client 172.26.0.1:52140] PHP   7. WP_Hook->do_action() /var/www/html/wp-includes/plugin.php:565, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin
[Sun Jan 21 22:12:47.838391 2024] [php7:notice] [pid 104] [client 172.26.0.1:52140] PHP   8. WP_Hook->apply_filters() /var/www/html/wp-includes/class-wp-hook.php:348, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin
[Sun Jan 21 22:12:47.838397 2024] [php7:notice] [pid 104] [client 172.26.0.1:52140] PHP   9. rest_api_loaded() /var/www/html/wp-includes/class-wp-hook.php:324, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin
[Sun Jan 21 22:12:47.838404 2024] [php7:notice] [pid 104] [client 172.26.0.1:52140] PHP  10. WP_REST_Server->serve_request() /var/www/html/wp-includes/rest-api.php:424, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin
[Sun Jan 21 22:12:47.838410 2024] [php7:notice] [pid 104] [client 172.26.0.1:52140] PHP  11. WP_REST_Server->dispatch() /var/www/html/wp-includes/rest-api/class-wp-rest-server.php:431, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin
[Sun Jan 21 22:12:47.838417 2024] [php7:notice] [pid 104] [client 172.26.0.1:52140] PHP  12. WP_REST_Server->respond_to_request() /var/www/html/wp-includes/rest-api/class-wp-rest-server.php:1041, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin
[Sun Jan 21 22:12:47.838424 2024] [php7:notice] [pid 104] [client 172.26.0.1:52140] PHP  13. Automattic\\WooCommerce\\Admin\\API\\Options->get_item_permissions_check() /var/www/html/wp-includes/rest-api/class-wp-rest-server.php:1160, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin
[Sun Jan 21 22:12:47.838431 2024] [php7:notice] [pid 104] [client 172.26.0.1:52140] PHP  14. Automattic\\WooCommerce\\Admin\\API\\Options->user_has_permission() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:79, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin
[Sun Jan 21 22:12:47.838438 2024] [php7:notice] [pid 104] [client 172.26.0.1:52140] PHP  15. Automattic\\WooCommerce\\Admin\\API\\Options->get_option_permissions() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:104, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin
[Sun Jan 21 22:12:47.838444 2024] [php7:notice] [pid 104] [client 172.26.0.1:52140] PHP  16. apply_filters_deprecated() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:149, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin
[Sun Jan 21 22:12:47.838450 2024] [php7:notice] [pid 104] [client 172.26.0.1:52140] PHP  17. _deprecated_hook() /var/www/html/wp-includes/plugin.php:717, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin
[Sun Jan 21 22:12:47.838457 2024] [php7:notice] [pid 104] [client 172.26.0.1:52140] PHP  18. wp_trigger_error() /var/www/html/wp-includes/functions.php:5894, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin
[Sun Jan 21 22:12:47.838463 2024] [php7:notice] [pid 104] [client 172.26.0.1:52140] PHP  19. trigger_error() /var/www/html/wp-includes/functions.php:6031, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin
[Sun Jan 21 22:12:47.848242 2024] [php7:notice] [pid 104] [client 172.26.0.1:52140] PHP Deprecated:  Hook woocommerce_rest_api_option_permissions is deprecated since version 6.3.0 with no alternative available. in /var/www/html/wp-includes/functions.php on line 6031, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin
[Sun Jan 21 22:12:47.848327 2024] [php7:notice] [pid 104] [client 172.26.0.1:52140] PHP Stack trace:, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin
[Sun Jan 21 22:12:47.848506 2024] [php7:notice] [pid 104] [client 172.26.0.1:52140] PHP   1. {main}() /var/www/html/index.php:0, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin
[Sun Jan 21 22:12:47.848517 2024] [php7:notice] [pid 104] [client 172.26.0.1:52140] PHP   2. require() /var/www/html/index.php:17, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin
[Sun Jan 21 22:12:47.848525 2024] [php7:notice] [pid 104] [client 172.26.0.1:52140] PHP   3. wp() /var/www/html/wp-blog-header.php:16, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin
[Sun Jan 21 22:12:47.848534 2024] [php7:notice] [pid 104] [client 172.26.0.1:52140] PHP   4. WP->main() /var/www/html/wp-includes/functions.php:1336, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin
[Sun Jan 21 22:12:47.848543 2024] [php7:notice] [pid 104] [client 172.26.0.1:52140] PHP   5. WP->parse_request() /var/www/html/wp-includes/class-wp.php:813, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin
[Sun Jan 21 22:12:47.848550 2024] [php7:notice] [pid 104] [client 172.26.0.1:52140] PHP   6. do_action_ref_array() /var/www/html/wp-includes/class-wp.php:418, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin
[Sun Jan 21 22:12:47.848556 2024] [php7:notice] [pid 104] [client 172.26.0.1:52140] PHP   7. WP_Hook->do_action() /var/www/html/wp-includes/plugin.php:565, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin
[Sun Jan 21 22:12:47.848564 2024] [php7:notice] [pid 104] [client 172.26.0.1:52140] PHP   8. WP_Hook->apply_filters() /var/www/html/wp-includes/class-wp-hook.php:348, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin
[Sun Jan 21 22:12:47.848570 2024] [php7:notice] [pid 104] [client 172.26.0.1:52140] PHP   9. rest_api_loaded() /var/www/html/wp-includes/class-wp-hook.php:324, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin
[Sun Jan 21 22:12:47.848576 2024] [php7:notice] [pid 104] [client 172.26.0.1:52140] PHP  10. WP_REST_Server->serve_request() /var/www/html/wp-includes/rest-api.php:424, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin
[Sun Jan 21 22:12:47.848582 2024] [php7:notice] [pid 104] [client 172.26.0.1:52140] PHP  11. apply_filters() /var/www/html/wp-includes/rest-api/class-wp-rest-server.php:454, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin
[Sun Jan 21 22:12:47.848588 2024] [php7:notice] [pid 104] [client 172.26.0.1:52140] PHP  12. WP_Hook->apply_filters() /var/www/html/wp-includes/plugin.php:205, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin
[Sun Jan 21 22:12:47.848595 2024] [php7:notice] [pid 104] [client 172.26.0.1:52140] PHP  13. rest_send_allow_header() /var/www/html/wp-includes/class-wp-hook.php:324, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin
[Sun Jan 21 22:12:47.848602 2024] [php7:notice] [pid 104] [client 172.26.0.1:52140] PHP  14. Automattic\\WooCommerce\\Admin\\API\\Options->get_item_permissions_check() /var/www/html/wp-includes/rest-api.php:839, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin
[Sun Jan 21 22:12:47.848609 2024] [php7:notice] [pid 104] [client 172.26.0.1:52140] PHP  15. Automattic\\WooCommerce\\Admin\\API\\Options->user_has_permission() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:79, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin
[Sun Jan 21 22:12:47.848616 2024] [php7:notice] [pid 104] [client 172.26.0.1:52140] PHP  16. Automattic\\WooCommerce\\Admin\\API\\Options->get_option_permissions() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:104, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin
[Sun Jan 21 22:12:47.848622 2024] [php7:notice] [pid 104] [client 172.26.0.1:52140] PHP  17. apply_filters_deprecated() /var/www/html/wp-content/plugins/woocommerce/src/Admin/API/Options.php:149, referer: http://localhost:8082/wp-admin/admin.php?page=wc-admin
